,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
1771,11,2017,645000,20000,1,1,1,1,18.6,1197.0,81.83,5.0
1772,20,2013,520000,58000,0,1,1,1,23.4,1248.0,74.0,5.0
1773,11,2013,200000,40000,1,1,1,1,21.1,814.0,55.2,5.0
1774,10,2015,700000,30000,1,1,1,1,17.4,1497.0,117.3,5.0
1775,20,2000,45000,50000,1,1,1,2,16.1,796.0,37.0,4.0
1776,9,2016,459999,73000,0,1,1,1,25.83,1498.0,99.0,5.0
1777,20,2014,325000,90000,0,1,1,2,23.2,1248.0,73.94,5.0
1778,20,2015,350000,50000,1,1,1,2,20.51,998.0,67.04,5.0
1779,11,2011,440000,80000,0,1,1,3,22.32,1582.0,126.3,5.0
1780,11,2011,320000,70000,0,1,1,2,21.9,1396.0,90.0,5.0
1781,4,2011,169000,41000,1,1,1,1,18.0,995.0,62.0,5.0
1782,29,2013,350000,50000,1,1,1,4,16.47,1198.0,73.9,5.0
1783,9,2014,350000,113226,0,0,1,1,19.68,1399.0,67.0,5.0
1784,9,2013,310000,90000,0,1,1,2,20.0,1399.0,68.1,5.0
1786,19,2010,420000,160500,0,1,1,4,13.5,2179.0,115.0,5.0
1787,20,2015,685000,30000,1,1,0,1,19.12,1373.0,91.1,5.0
1788,25,2014,560000,132000,0,1,1,2,19.72,1461.0,108.45,5.0
1789,20,2013,470000,120000,0,1,1,3,22.9,1248.0,74.0,5.0
1790,11,2011,380000,80000,1,1,1,2,16.2,1599.0,103.2,5.0
1791,19,2015,670000,57000,0,1,1,2,15.4,1997.0,120.0,7.0
1792,20,2018,550000,5000,1,1,1,1,22.0,1197.0,81.8,5.0
1793,11,2016,749000,25000,1,1,1,1,17.01,1591.0,121.3,5.0
1794,11,2015,899000,80000,0,1,1,2,19.67,1582.0,126.2,5.0
1795,4,2011,290000,88000,0,1,1,3,16.52,1991.0,123.7,5.0
1796,28,2014,869999,217000,0,1,1,2,12.99,2494.0,100.6,7.0
1797,6,2015,350000,60000,1,1,1,1,20.62,1198.0,67.0,7.0
1798,20,2017,500000,43000,1,1,1,1,20.85,1197.0,83.14,5.0
1799,26,2014,400000,77000,0,1,0,2,21.66,1498.0,103.6,5.0
1800,25,2016,260000,30000,1,1,1,1,25.17,799.0,53.3,5.0
1801,20,2015,220000,40000,1,1,1,2,22.74,796.0,47.3,5.0
1802,4,2014,190000,139000,0,1,1,2,18.2,1248.0,73.8,8.0
1803,11,2016,400000,80000,1,1,1,1,18.9,1197.0,82.0,5.0
1804,4,2014,170000,76000,0,1,1,2,25.44,936.0,56.3,5.0
1805,11,2019,650000,3500,1,1,1,1,18.6,1197.0,81.86,5.0
1806,20,2007,60000,62000,1,1,1,2,16.1,796.0,37.0,4.0
1807,27,2007,300000,110000,1,1,1,2,12.0,2092.0,127.0,7.0
1808,4,2012,125000,40000,1,1,1,2,16.2,995.0,62.1,5.0
1810,19,2012,500000,1500000,0,1,1,1,15.1,2179.0,140.0,7.0
1811,20,2011,170000,70000,1,1,1,3,19.7,796.0,46.3,5.0
1812,20,2012,310000,77000,0,1,1,2,19.3,1248.0,73.9,5.0
1813,4,2011,130000,110000,1,1,1,2,18.0,995.0,62.0,5.0
1814,20,2016,465000,20000,1,1,1,1,20.51,998.0,67.04,5.0
1816,21,2005,800000,120005,0,1,0,2,11.0,2987.0,198.5,5.0
1817,20,2012,260000,16830,1,1,1,1,20.2,998.0,67.1,5.0
1818,19,2013,500000,70000,0,1,1,1,15.96,2523.0,63.0,9.0
1819,25,2017,325000,38000,1,1,1,1,23.01,999.0,67.0,5.0
1820,19,2013,400000,80000,0,1,1,1,15.96,2523.0,63.0,9.0
1821,28,2018,3200000,50000,0,1,1,1,14.24,2755.0,174.5,7.0
1822,27,2007,200000,50000,0,1,1,1,17.88,1396.0,52.8,5.0
1823,19,2013,450000,52000,0,1,1,1,17.21,1493.0,100.0,7.0
1824,27,2012,229999,50000,0,1,1,1,17.0,1405.0,70.0,5.0
1825,11,2016,340000,30000,1,1,1,1,21.1,814.0,55.2,5.0
1826,19,2014,550000,103000,0,1,1,1,15.96,2523.0,62.1,7.0
1827,9,2011,975000,93468,0,1,0,2,11.4,2953.0,153.86,7.0
1828,30,2019,3800000,20000,0,1,0,1,18.0,1969.0,190.0,5.0
1829,29,2010,225000,80000,1,1,1,2,14.0,1595.0,102.0,5.0
1830,9,2018,3250000,12000,0,1,0,1,10.91,3198.0,197.0,7.0
1831,27,2013,280000,70000,0,1,1,1,25.0,1396.0,69.0,5.0
1832,10,2019,700000,4500,1,1,1,1,19.5,1199.0,88.76,5.0
1833,27,2012,259000,35000,0,1,1,1,23.03,1396.0,69.0,5.0
1834,28,2018,3200000,60000,0,1,0,1,15.04,2755.0,174.5,7.0
1835,19,2018,1400000,30000,0,1,1,1,16.0,1997.0,140.0,7.0
1836,9,2015,416000,40000,1,1,0,1,17.01,1499.0,110.4,5.0
1837,27,2011,250000,70000,0,1,1,1,19.0,1248.0,90.0,5.0
1838,27,2010,210000,120000,0,1,1,1,21.12,1248.0,88.8,5.0
1839,19,2008,290000,120000,0,1,1,2,12.05,2179.0,120.0,8.0
1840,27,2012,220000,90000,0,1,1,1,23.03,1396.0,69.0,5.0
1841,27,2012,246000,35000,0,1,1,2,23.03,1396.0,69.0,5.0
1842,20,2018,260000,30000,1,1,1,1,16.8,796.0,34.2,8.0
1843,11,2018,1050000,70000,0,1,1,1,21.38,1396.0,88.7,5.0
1844,27,2012,290000,60000,0,1,1,1,21.02,1248.0,88.76,5.0
1845,27,2013,310000,70000,0,1,1,1,25.0,1396.0,69.0,5.0
1846,11,2018,700000,6000,1,1,1,1,18.6,1197.0,81.83,5.0
1847,20,2016,550000,20000,1,1,1,1,20.4,1197.0,81.8,5.0
1848,27,2017,450000,70000,0,1,1,1,19.09,1405.0,69.01,5.0
1849,10,2016,773000,65000,1,1,1,1,17.8,1497.0,117.3,5.0
1850,27,2017,450000,25000,1,1,1,1,23.84,1199.0,84.0,5.0
1851,20,2019,409999,10000,1,1,1,1,15.37,1196.0,73.0,5.0
1852,20,2003,45000,35000,1,1,1,4,16.1,796.0,37.0,4.0
1853,23,2014,600000,80000,1,1,0,2,11.07,2496.0,179.5,5.0
1854,4,2010,250000,63000,1,1,1,1,18.6,1199.0,79.4,5.0
1855,27,2008,70000,100000,0,1,1,1,16.8,1405.0,62.0,5.0
1856,10,2019,690000,1303,1,0,1,1,17.8,1198.0,86.7,5.0
1857,2,2018,3975000,31800,0,0,0,1,17.01,1968.0,188.0,5.0
1858,17,2019,5150000,20000,1,0,0,1,22.37,2487.0,214.56,5.0
1859,13,2017,3200000,45000,0,0,0,1,19.33,1999.0,177.0,5.0
1860,14,2017,4100000,17000,1,1,0,1,9.5,3604.0,280.0,5.0
1861,28,2018,1000000,4295,1,2,1,1,17.1,1496.0,105.5,5.0
1862,28,2018,1000000,5229,1,2,1,1,17.1,1496.0,105.5,5.0
1863,28,2016,2000000,68089,1,2,0,1,19.16,2494.0,157.7,5.0
1864,20,2018,925000,23712,0,2,1,1,28.09,1248.0,88.5,5.0
1865,10,2016,550000,56494,1,2,1,1,18.2,1199.0,88.7,5.0
1866,20,2018,430000,16589,1,2,1,1,20.51,998.0,67.04,5.0
1867,28,2013,750000,79328,0,2,1,2,12.99,2494.0,100.6,7.0
1868,10,2016,675000,53201,1,2,1,2,17.8,1497.0,117.3,5.0
1869,20,2017,570000,25272,1,2,1,1,21.01,1197.0,81.8,5.0
1870,20,2017,850000,53619,0,2,1,1,24.3,1248.0,88.5,5.0
1871,3,2019,5400000,7500,0,0,0,1,16.78,1995.0,190.0,5.0
1872,3,2019,5500000,8500,0,0,0,1,16.78,1995.0,190.0,5.0
1873,10,2019,779000,7032,1,2,0,1,19.0,1199.0,88.76,5.0
1874,9,2018,640000,6001,1,0,1,1,15.9,1496.0,120.69,5.0
1875,27,2013,250000,80000,0,1,1,1,19.09,1405.0,69.01,5.0
1876,25,2018,1250000,12000,0,1,1,1,19.6,1461.0,108.45,5.0
1877,9,2017,889000,25000,1,1,1,1,17.0,1497.0,121.31,5.0
1878,11,2017,750000,40000,0,1,1,2,22.54,1396.0,88.73,5.0
1879,20,2010,320000,130000,0,1,1,3,17.8,1248.0,75.0,5.0
1880,26,2011,600000,202000,0,1,1,1,17.67,1968.0,138.08,5.0
1881,20,2018,1000000,40000,0,1,1,1,28.09,1248.0,88.5,5.0
1882,20,2000,110000,70000,1,1,1,4,17.3,993.0,60.0,5.0
1883,10,2008,250000,120000,1,1,1,2,17.7,1497.0,78.0,5.0
1884,20,2015,600000,60000,0,1,1,1,26.59,1248.0,74.0,5.0
1885,20,2009,165000,60000,1,1,1,1,19.0,998.0,67.1,5.0
1886,20,2004,118000,60000,1,1,1,2,19.7,796.0,46.3,5.0
1887,20,2016,700000,78000,0,1,1,1,27.39,1248.0,74.0,5.0
1888,25,2013,585000,80000,0,1,1,2,20.46,1461.0,83.8,5.0
1889,20,2006,120000,120000,1,1,1,4,19.7,796.0,46.3,5.0
1890,20,2003,65000,90000,1,1,1,4,16.1,796.0,37.0,4.0
1891,20,2006,150000,100000,1,1,1,2,19.7,796.0,46.3,5.0
1892,20,2009,150000,70000,1,1,1,4,19.7,796.0,46.3,5.0
1893,11,2004,170000,160000,0,1,1,3,13.1,1493.0,82.0,5.0
1894,19,2006,250000,120000,0,1,1,3,10.5,2179.0,120.0,8.0
1895,11,2005,100000,100000,0,1,1,3,13.1,1493.0,82.0,5.0
1896,20,2013,599000,60000,0,1,1,2,20.77,1248.0,88.76,7.0
1897,4,2010,250000,135000,0,1,1,3,18.3,1991.0,147.9,5.0
1898,20,2016,570000,90000,1,1,1,1,20.4,1197.0,81.8,5.0
1899,29,2013,440000,75000,0,1,1,2,22.07,1199.0,73.9,5.0
1900,28,2005,300000,185000,0,1,1,2,11.4,2494.0,100.6,7.0
1901,23,2015,300000,71717,1,1,0,2,19.34,1198.0,76.0,5.0
1902,19,2011,500000,150000,0,1,0,2,11.79,2179.0,120.0,8.0
1903,20,2016,660000,55000,0,1,1,1,26.59,1248.0,74.0,5.0
1904,9,2012,256000,90000,1,1,1,2,15.3,1596.0,99.6,5.0
1905,25,2018,409999,35000,1,1,1,1,23.01,999.0,67.0,5.0
1906,28,2015,1888000,120000,0,1,1,2,12.55,2982.0,168.5,7.0
1908,10,2009,280000,40000,1,1,0,3,12.9,1799.0,130.0,5.0
1909,19,2010,300000,100000,0,1,1,1,13.0,2489.0,95.0,8.0
1910,27,2016,900000,120000,0,1,1,1,14.1,2179.0,147.94,5.0
1911,20,2014,190000,60000,1,1,1,1,19.0,998.0,67.1,5.0
1912,19,2019,800000,2000,0,1,1,1,15.96,2523.0,63.0,9.0
1913,19,2012,450000,100000,0,1,1,1,14.0,2523.0,75.0,8.0
1914,19,2015,400000,110000,0,1,1,1,14.95,2489.0,93.7,7.0
1915,27,2009,150000,90000,0,1,1,2,13.93,2179.0,138.1,7.0
1916,27,2011,200000,84321,0,1,1,1,23.57,1396.0,70.0,5.0
1917,19,2013,600000,177000,0,1,1,1,15.1,2179.0,140.0,7.0
1918,27,2010,175000,60000,0,1,1,1,18.0,1248.0,75.0,5.0
1919,27,2008,99000,205000,0,1,1,2,19.09,1396.0,69.0,5.0
1920,11,2008,215000,70000,1,1,1,2,20.36,1197.0,78.9,5.0
1922,25,2013,520000,126000,0,1,1,2,19.01,1461.0,108.45,5.0
1923,9,2016,2280000,120000,0,1,0,2,10.91,3198.0,197.0,7.0
1924,27,2015,285000,70000,0,1,1,1,19.1,1405.0,70.0,5.0
1925,19,2017,660000,82000,0,1,1,1,18.49,1493.0,100.0,7.0
1926,20,2004,31504,110000,1,1,1,3,16.1,796.0,37.0,4.0
1927,20,2015,515000,45000,1,1,1,2,20.85,1197.0,83.14,5.0
1928,23,2012,295000,70000,0,1,1,2,21.64,1461.0,84.8,5.0
1929,23,2015,700000,80000,0,1,1,2,20.45,1461.0,83.8,5.0
1930,19,2017,1100000,45000,0,1,1,1,15.4,2179.0,120.0,7.0
1931,11,2017,300000,60000,1,1,1,1,20.3,998.0,68.05,5.0
1932,20,2013,450000,41800,1,1,1,1,18.6,1197.0,85.8,5.0
1934,20,2017,700000,50000,0,1,1,2,28.4,1248.0,74.02,5.0
1935,9,2012,250000,40000,0,1,1,1,20.0,1399.0,68.0,5.0
1936,20,2009,140000,96000,1,1,1,2,18.9,1061.0,67.0,5.0
1937,19,2012,250000,117000,0,1,1,1,14.0,2498.0,112.0,8.0
1938,11,2011,210000,110000,1,1,1,2,19.81,1086.0,68.05,5.0
1939,10,2014,420000,100000,0,1,1,2,25.8,1498.0,98.6,5.0
1940,20,2007,130000,88700,1,1,1,3,19.7,796.0,46.3,5.0
1941,23,2012,320000,70000,1,1,1,2,16.95,1498.0,97.7,5.0
1942,20,2010,200000,110000,1,1,1,2,17.3,1061.0,64.0,5.0
1943,20,2016,310000,15000,1,1,1,1,22.74,796.0,47.3,5.0
1944,19,2012,200000,80000,0,1,1,2,20.8,1461.0,65.0,5.0
1945,20,2014,350000,50000,1,1,1,1,18.5,1197.0,85.8,5.0
1946,11,2018,444000,15000,1,1,1,1,21.1,814.0,55.2,5.0
1947,6,2017,300000,25000,1,1,1,1,22.7,799.0,53.64,5.0
1948,19,2011,225000,57000,0,1,1,2,21.0,1461.0,64.1,5.0
1949,19,2012,600000,75000,0,1,1,1,15.96,2523.0,62.1,7.0
1950,20,2013,260000,26000,1,1,1,1,15.37,1196.0,73.0,5.0
1951,11,2015,375000,160000,0,1,1,1,24.4,1120.0,71.01,5.0
1952,20,2013,260000,26000,1,1,1,1,15.37,1196.0,73.0,5.0
1953,20,2010,150000,120000,1,1,1,2,19.7,796.0,46.3,5.0
1954,20,2014,110000,50000,1,1,1,2,19.7,796.0,46.3,5.0
1955,20,2012,225000,40000,1,1,1,1,19.7,796.0,46.3,5.0
1958,10,2017,860000,28000,1,1,1,1,17.8,1497.0,117.3,5.0
1959,20,2018,650000,50000,0,1,1,1,28.4,1248.0,74.02,5.0
1960,20,2014,650000,90000,0,1,1,1,20.77,1248.0,88.8,7.0
1961,11,2016,710000,40000,0,1,1,1,24.8,1396.0,88.7,5.0
1962,9,2017,430000,113000,0,1,1,1,25.83,1498.0,99.0,5.0
1963,20,2011,305000,188000,0,1,1,2,17.8,1248.0,75.0,5.0
1964,9,2011,220000,100000,0,1,1,1,20.0,1399.0,68.0,5.0
1965,27,2010,150000,225000,0,1,1,3,14.0,1948.0,90.0,9.0
1966,19,2017,660000,67000,0,1,1,2,18.49,1493.0,100.0,7.0
1967,4,2011,140000,70000,0,1,1,4,25.44,936.0,57.6,5.0
1968,28,2015,1100000,50000,1,1,1,1,14.28,1798.0,138.03,5.0
1969,13,2013,2450000,60000,0,1,0,1,16.36,2179.0,187.7,5.0
1970,29,2017,625000,34000,0,1,0,1,22.0,1498.0,108.495,5.0
1971,10,2004,198000,110000,1,1,1,3,12.8,1493.0,100.0,5.0
1973,20,2005,130000,140000,1,1,1,2,18.9,998.0,67.1,5.0
1974,10,2012,540000,100000,1,1,1,2,16.8,1497.0,116.3,5.0
1975,11,2017,550000,10000,1,1,0,1,18.9,1197.0,81.86,5.0
1976,20,2018,475000,30000,1,1,1,1,21.63,998.0,67.04,5.0
1977,2,2017,2825000,22000,0,0,0,1,15.73,1968.0,174.33,5.0
1978,10,2020,2125000,5500,0,0,1,1,26.8,1597.0,118.0,5.0
1979,3,2018,3350000,18000,0,0,0,1,19.62,1998.0,190.0,5.0
1980,28,2018,1800000,20000,0,0,0,1,11.36,2755.0,171.5,8.0
1981,11,2018,540000,7000,1,0,1,1,20.3,1086.0,68.0,5.0
1982,8,2018,910000,20000,0,0,1,1,17.0,2596.0,80.8,5.0
1983,20,2019,484999,4875,1,0,1,1,21.63,998.0,67.04,5.0
1984,11,2020,1950000,2700,0,0,0,1,17.01,1582.0,126.2,5.0
1985,20,2018,950000,58511,0,0,1,1,24.3,1248.0,88.5,5.0
1986,9,2015,365000,105000,0,0,1,1,25.83,1498.0,99.0,5.0
1987,19,2018,900000,26235,0,0,1,1,16.55,2498.0,105.0,6.0
1988,27,2017,919999,26766,0,0,1,1,21.5,1497.0,108.5,5.0
1989,18,2020,1900000,1600,1,0,0,1,13.96,1451.0,141.0,5.0
1990,21,2018,2950000,46000,0,0,1,1,15.8,2148.0,170.0,5.0
1991,19,2019,1075000,23000,0,0,1,1,17.3,1497.0,121.0,7.0
1992,20,2017,600000,24522,1,0,1,1,20.4,1197.0,81.8,5.0
1993,3,2017,3200000,13663,0,0,0,1,22.69,1995.0,190.0,5.0
1994,26,2019,2600000,11000,0,0,0,1,19.3,1968.0,141.0,5.0
1995,20,2016,839000,63000,0,0,1,1,24.3,1248.0,88.5,5.0
1996,29,2019,635000,2000,1,0,1,1,16.2,1199.0,74.0,5.0
1997,19,2014,550000,300000,0,1,1,3,12.05,2179.0,120.0,8.0
1998,19,2011,180000,190000,0,1,1,3,19.2,1461.0,65.0,5.0
1999,10,2015,650000,80000,0,1,1,1,26.0,1498.0,98.6,5.0
2000,10,2011,350000,80000,1,1,1,2,16.0,1198.0,90.0,5.0
2001,20,2015,265000,54000,1,1,1,1,23.95,998.0,67.05,5.0
2002,25,2018,330000,30000,1,1,1,1,23.01,999.0,67.0,5.0
2003,20,2019,395000,5000,1,1,1,1,15.37,1196.0,73.0,7.0
2004,19,2015,700000,58945,0,1,1,1,18.49,1493.0,100.0,7.0
2005,9,2012,300000,90000,0,1,1,1,20.0,1399.0,68.0,5.0
2006,28,2011,650000,375000,0,1,1,1,12.8,2494.0,102.0,8.0
2007,20,2013,625000,160000,0,1,1,3,20.77,1248.0,88.76,7.0
2008,29,2014,425000,80000,0,1,1,2,15.11,1598.0,103.6,5.0
2009,20,2004,55000,50000,1,1,1,3,16.1,796.0,37.0,4.0
2010,27,2015,250000,80000,0,1,1,2,19.09,1405.0,69.01,5.0
2011,19,2015,459999,156975,0,1,1,1,15.96,2523.0,62.1,9.0
2012,28,2017,1594000,5000,0,1,1,1,21.43,1364.0,86.79,5.0
2013,4,2014,300000,50000,1,1,1,1,18.2,1199.0,82.4,5.0
2014,9,2018,950000,27620,0,0,1,1,22.77,1498.0,98.59,5.0
2015,19,2013,484999,120000,0,1,1,1,12.05,2179.0,120.0,9.0
2016,19,2009,161000,120000,0,1,1,3,14.0,2498.0,112.0,8.0
2017,11,2015,500000,58000,1,1,1,1,17.19,1197.0,81.86,5.0
2018,23,2012,350000,50000,1,1,1,1,16.95,1498.0,97.7,5.0
2019,20,2017,550000,40000,1,1,0,1,20.89,1197.0,81.8,5.0
2020,10,2018,850000,7800,1,1,1,1,17.5,1199.0,88.7,5.0
2021,20,2016,240000,50000,1,1,1,1,22.74,796.0,47.3,5.0
2022,9,2011,950000,68000,0,1,1,1,13.1,2499.0,141.0,7.0
2023,20,2015,423000,60000,1,1,1,2,16.02,1373.0,93.7,7.0
2024,27,2005,90000,74000,1,1,1,2,12.8,1396.0,85.0,5.0
2025,27,2011,350000,58000,0,1,1,2,13.93,2179.0,138.1,7.0
2026,20,2011,170000,70000,1,1,1,3,19.0,998.0,66.1,5.0
2027,9,2015,450000,70000,1,1,1,1,18.16,1196.0,86.8,5.0
2028,11,2009,150000,110000,1,1,1,2,20.36,1197.0,78.9,5.0
2030,11,2016,511000,80000,0,1,1,1,22.54,1396.0,88.73,5.0
2031,20,2018,850000,59000,0,1,1,1,24.2,1498.0,93.87,7.0
2032,27,2018,250000,110000,0,1,1,1,25.0,1396.0,69.0,5.0
2033,20,2020,420000,25000,1,1,1,1,21.63,998.0,67.04,5.0
2034,20,2014,180000,55000,1,1,1,1,22.74,796.0,47.3,5.0
2035,20,2015,400000,25000,0,1,1,1,27.62,793.0,47.0,5.0
2036,19,2009,150000,300000,0,1,1,1,14.0,2498.0,112.0,7.0
2037,9,2016,500000,143200,0,1,1,1,25.83,1498.0,99.0,5.0
2038,14,2017,1689999,60000,0,1,1,1,17.1,1956.0,170.0,5.0
2039,23,2012,204999,120000,0,1,1,1,23.08,1461.0,63.1,5.0
2040,20,2014,459999,145000,0,1,1,2,26.21,1248.0,88.5,5.0
2041,11,2017,600000,30000,1,1,1,1,18.6,1197.0,81.83,5.0
2042,11,2019,585000,8000,1,1,1,1,18.9,1197.0,81.86,5.0
2043,9,2012,551000,170000,0,1,1,1,13.1,2499.0,141.0,7.0
2044,20,2013,525000,100000,0,1,1,1,23.4,1248.0,74.0,5.0
2045,20,2012,160000,62000,1,1,1,1,14.0,796.0,35.0,5.0
2046,19,2014,825000,110000,0,1,1,1,15.1,2179.0,140.0,7.0
2048,4,2015,600000,80000,0,1,1,2,13.58,2499.0,72.4,9.0
2049,20,2002,65000,80000,1,1,1,2,17.3,993.0,60.0,5.0
2050,20,2013,550000,100000,0,1,1,1,23.4,1248.0,74.0,5.0
2051,19,2015,650000,120000,0,1,1,1,15.96,2523.0,63.0,9.0
2052,20,2019,750000,24000,0,1,1,1,28.4,1248.0,74.02,5.0
2053,19,2017,380000,80000,0,1,1,1,25.32,1198.0,77.0,6.0
2054,11,2012,400000,138000,0,1,1,1,22.32,1582.0,126.32,5.0
2055,20,2003,50000,147000,1,1,1,4,18.9,998.0,67.1,5.0
2056,19,2017,750000,60000,0,1,1,1,18.49,1493.0,100.0,7.0
2057,4,2011,150000,80000,1,1,1,1,18.0,995.0,62.0,5.0
2058,20,2016,245000,50000,1,1,1,1,22.74,796.0,47.3,5.0
2059,27,2013,260000,189000,0,1,1,1,21.02,1248.0,88.76,5.0
2060,29,2014,411000,90000,0,1,0,2,21.21,1498.0,103.2,5.0
2061,11,2014,450000,56000,0,1,1,1,21.9,1396.0,88.76,5.0
2062,3,2012,1300000,140000,0,1,0,2,18.88,1995.0,184.0,5.0
2063,20,2016,351000,60000,1,1,1,1,23.1,998.0,67.04,5.0
2064,19,2012,550000,130000,0,1,1,1,15.1,2179.0,140.0,7.0
2065,3,2013,1300000,140000,0,1,0,2,18.88,1995.0,184.0,5.0
2066,27,2013,260000,189000,0,1,1,1,21.02,1248.0,88.76,5.0
2067,29,2014,411000,90000,0,1,0,2,21.21,1498.0,103.2,5.0
2068,11,2014,450000,56000,0,1,1,1,21.9,1396.0,88.76,5.0
2069,3,2012,1300000,140000,0,1,0,2,18.88,1995.0,184.0,5.0
2070,20,2016,351000,60000,1,1,1,1,23.1,998.0,67.04,5.0
2071,19,2012,550000,130000,0,1,1,1,15.1,2179.0,140.0,7.0
2072,3,2013,1300000,140000,0,1,0,2,18.88,1995.0,184.0,5.0
2073,23,2016,750000,35000,0,1,1,1,20.45,1461.0,83.8,5.0
2074,23,2015,800000,35000,0,1,1,1,20.45,1461.0,83.8,5.0
2075,27,2011,350000,156000,0,1,1,1,11.57,2179.0,138.1,7.0
2076,20,2013,200000,90000,1,1,1,1,22.74,796.0,47.3,5.0
2077,27,2008,150000,60000,0,1,1,3,17.0,1405.0,70.0,5.0
2078,23,2016,800000,36000,0,1,1,1,19.01,1461.0,108.5,5.0
2079,11,2017,350000,20000,1,1,1,2,21.1,814.0,55.2,5.0
2080,27,2011,350000,160000,0,1,1,1,13.93,2179.0,138.0,7.0
2081,19,2006,250000,185000,0,1,1,1,12.7,2609.0,116.6,9.0
2082,27,2010,170000,110000,0,1,1,2,17.0,1405.0,71.0,5.0
2083,25,2018,395000,10800,1,1,1,1,25.17,799.0,53.3,5.0
2084,19,2012,450000,120000,0,1,1,1,15.96,2523.0,62.1,7.0
2085,20,2019,500000,15000,1,1,1,1,20.89,1197.0,81.8,5.0
2086,27,2012,200000,67500,0,1,1,1,12.2,1948.0,68.0,10.0
2087,27,2017,1200000,30000,0,1,1,1,17.6,2179.0,153.86,7.0
2088,19,2016,400000,50000,0,1,1,1,25.32,1198.0,77.0,6.0
2089,19,2016,650000,100000,0,1,1,1,18.49,1493.0,100.0,7.0
2090,19,2016,550000,150000,0,1,1,1,15.96,2523.0,63.0,9.0
2091,19,2015,1100000,110000,0,1,1,1,16.0,2179.0,140.0,7.0
2092,20,2012,254999,30000,1,1,1,1,22.74,796.0,47.3,5.0
2093,20,2011,180000,60000,1,1,1,1,19.7,796.0,46.3,5.0
2094,19,2010,160000,255000,0,1,1,2,13.0,2489.0,95.0,8.0
2095,4,2008,225000,120000,0,1,1,2,16.52,1991.0,123.7,5.0
2096,20,2015,270000,49900,1,1,1,2,22.74,796.0,47.3,5.0
2097,27,2012,310000,86000,0,1,1,1,21.12,1248.0,88.8,5.0
2098,6,2015,225000,71850,1,1,1,1,20.63,1198.0,67.0,5.0
2099,7,2015,300000,95000,0,1,1,3,21.2,1248.0,75.0,5.0
2100,20,2008,250000,70000,1,1,1,4,17.5,1298.0,85.8,5.0
2101,11,2011,180000,35000,1,1,1,1,21.1,814.0,55.2,5.0
2102,20,2015,550000,50000,1,1,1,1,20.85,1197.0,83.14,5.0
2103,19,2007,300000,120000,0,1,1,3,13.6,2523.0,63.0,7.0
2104,11,2015,900000,145000,0,1,1,1,22.7,1582.0,126.2,5.0
2106,19,2018,1530000,40000,0,1,1,1,16.0,2179.0,138.0,7.0
2107,20,2015,590000,110000,0,1,1,1,27.39,1248.0,74.0,5.0
2109,2,2017,2600000,70000,0,1,0,1,20.38,1968.0,143.0,5.0
2110,20,2016,475000,110000,0,1,1,1,23.2,1248.0,73.94,5.0
2111,11,2018,700000,29000,0,1,1,1,24.0,1186.0,73.97,5.0
2112,20,2011,376000,60000,1,1,1,1,18.9,998.0,67.1,5.0
2114,20,2004,75000,46000,1,1,1,4,16.1,796.0,37.0,4.0
2115,19,2012,440000,120000,0,1,0,3,11.79,2179.0,120.0,8.0
2116,20,2016,390000,80000,1,1,1,1,20.51,998.0,67.04,5.0
2117,28,2012,725000,159000,0,1,1,2,12.8,2494.0,102.0,7.0
2118,19,2012,325000,110000,0,1,1,2,15.96,2523.0,62.1,7.0
2119,20,2010,170000,75000,1,1,1,2,19.7,796.0,46.3,5.0
2120,20,2010,215000,120000,0,1,1,3,19.3,1248.0,73.9,5.0
2121,10,2010,350000,110000,1,1,1,3,17.0,1497.0,118.0,5.0
2122,4,2009,80000,80000,1,1,1,4,18.0,995.0,62.0,5.0
2123,11,2012,195000,80000,1,1,1,2,21.1,814.0,55.2,5.0
2125,23,2014,335000,71000,0,0,1,1,21.64,1461.0,84.8,5.0
2126,19,2011,475000,108000,0,0,1,1,16.0,2179.0,140.0,7.0
2127,25,2015,484999,75000,0,0,1,1,19.87,1461.0,83.8,5.0
2128,20,2018,650000,22000,1,1,1,2,21.56,1462.0,103.25,5.0
2129,2,2014,1850000,76131,0,1,0,1,13.22,2967.0,241.4,5.0
2130,11,2018,700000,30000,1,1,1,2,18.6,1197.0,81.83,5.0
2131,2,2014,3000000,65000,0,1,0,1,12.07,2967.0,241.4,7.0
2132,19,2018,900000,60000,0,1,1,1,15.4,2523.0,75.0,7.0
2133,29,2013,350000,80000,0,1,1,1,22.07,1199.0,73.9,5.0
2134,10,2005,285000,80000,1,1,0,2,9.0,2997.0,218.0,5.0
2135,2,2012,1850000,70000,0,1,0,1,12.07,2967.0,241.4,7.0
2136,20,2017,750000,51777,0,0,1,1,24.3,1248.0,88.5,5.0
2137,16,2013,1650000,64788,0,0,0,1,0.0,2179.0,115.0,5.0
2138,10,2018,600000,20000,1,1,1,1,19.5,1199.0,88.76,5.0
2139,29,2018,565000,19000,1,1,1,1,18.78,999.0,75.0,5.0
2140,5,2000,86000,46951,1,1,1,1,18.5,796.0,53.0,5.0
2141,6,2016,329000,19000,1,1,1,1,20.63,1198.0,67.0,5.0
2142,9,2016,650000,50000,0,1,1,1,22.77,1498.0,98.59,5.0
2143,11,2015,822000,60000,0,1,1,1,19.67,1582.0,126.2,5.0
